Ticket_ID,Date_Ouverture,Date_Fermeture,Département,Catégorie,Sous_Catégorie,Priorité,Technicien,Canal,Temps_Resolution_h,SLA,Satisfaction,Jour_Semaine,Heure_Ouverture,Mois,SLA_Binaire
HD011899,2025-01-21 04:07:33.826352,2025-01-21 07:52:23.299024,RH,Active Directory,Compte verrouillé,Faible,TECH_08,Portail,3.75,Respecté,5,Tuesday,4,1,1
HD011900,2026-07-02 06:51:44.087133,2026-07-02 13:09:48.735657,Production,Messagerie,Outlook,Haute,TECH_04,Portail,6.3,Respecté,4,Thursday,6,7,1
HD011901,2025-03-03 17:44:17.302331,2025-03-04 04:39:18.903335,Finance,Sécurité,Phishing,Faible,TECH_05,Email,10.92,Dépassé,3,Monday,17,3,0
HD011902,2025-03-24 01:43:39.292069,2025-03-24 06:52:33.831201,Direction,Messagerie,Exchange,Critique,TECH_01,Téléphone,5.15,Respecté,4,Monday,1,3,1
HD011903,2026-05-13 18:36:21.204256,2026-05-14 00:50:17.344868,Juridique,Logiciel,ERP,Haute,TECH_08,Téléphone,6.23,Respecté,4,Wednesday,18,5,1
HD011904,2026-04-04 22:52:21.674659,2026-04-05 02:06:59.629334,Production,Active Directory,Mot de passe,Faible,TECH_01,Téléphone,3.24,Respecté,5,Saturday,22,4,1
HD011905,2025-03-15 23:55:30.545498,2025-03-16 05:25:58.477157,Direction,Matériel,PC,Moyenne,TECH_08,Email,5.51,Respecté,4,Saturday,23,3,1
HD011906,2025-09-15 16:52:08.548940,2025-09-16 10:51:15.809625,RH,Réseau,DNS,Faible,TECH_05,Téléphone,17.99,Dépassé,2,Monday,16,9,0
HD011907,2025-04-20 00:56:17.442177,2025-04-20 04:49:37.177836,Production,Active Directory,Mot de passe,Haute,TECH_07,Téléphone,3.89,Respecté,4,Sunday,0,4,1
HD011908,2025-04-14 09:06:44.973833,2025-04-14 13:29:07.342535,Direction,Active Directory,Mot de passe,Moyenne,TECH_05,Téléphone,4.37,Respecté,4,Monday,9,4,1
HD011909,2025-06-14 12:17:46.930802,2025-06-14 23:07:39.853452,Finance,Réseau,VPN,Moyenne,TECH_04,Téléphone,10.83,Dépassé,3,Saturday,12,6,0
HD011910,2025-04-05 12:26:12.756760,2025-04-05 19:16:49.712523,Achats,Messagerie,Exchange,Moyenne,TECH_06,Email,6.84,Respecté,4,Saturday,12,4,1
HD011911,2026-03-06 13:04:18.573560,2026-03-07 09:47:36.947679,Finance,Sécurité,Phishing,Moyenne,TECH_08,Portail,20.72,Dépassé,2,Friday,13,3,0
HD011912,2025-06-14 07:08:38.755886,2025-06-14 15:05:06.834423,Production,Réseau,Switch,Faible,TECH_10,Téléphone,7.94,Respecté,4,Saturday,7,6,1
HD011913,2026-04-27 09:25:45.624945,2026-04-27 17:28:41.292989,Direction,Logiciel,SAP,Moyenne,TECH_03,Email,8.05,Dépassé,4,Monday,9,4,0
HD011914,2026-02-04 16:57:29.522918,2026-02-04 20:30:00.305562,Finance,Réseau,Switch,Faible,TECH_10,Email,3.54,Respecté,3,Wednesday,16,2,1
HD011915,2026-05-06 23:10:44.461854,2026-05-07 00:55:08.599270,Juridique,Active Directory,Mot de passe,Moyenne,TECH_03,Portail,1.74,Respecté,5,Wednesday,23,5,1
HD011916,2025-09-12 06:34:40.131031,2025-09-12 12:00:15.840100,Finance,Logiciel,SAP,Critique,TECH_02,Email,5.43,Respecté,4,Friday,6,9,1
HD011917,2026-02-21 13:13:12.848653,2026-02-21 22:13:35.892830,Production,Réseau,WiFi,Moyenne,TECH_05,Email,9.01,Dépassé,4,Saturday,13,2,0
HD011918,2025-08-20 12:22:04.115322,2025-08-20 14:55:34.248961,Production,Active Directory,Mot de passe,Moyenne,TECH_06,Téléphone,2.56,Respecté,4,Wednesday,12,8,1
HD011919,2026-02-17 16:36:24.559735,2026-02-17 23:52:17.934010,Achats,Matériel,Imprimante,Faible,TECH_04,Portail,7.26,Respecté,3,Tuesday,16,2,1
HD011920,2025-01-09 10:58:46.490354,2025-01-09 14:01:42.554831,Juridique,Active Directory,Mot de passe,Faible,TECH_04,Téléphone,3.05,Respecté,5,Thursday,10,1,1
HD011921,2026-01-31 03:36:59.132063,2026-01-31 07:45:30.306517,Direction,Messagerie,Outlook,Faible,TECH_02,Téléphone,4.14,Respecté,4,Saturday,3,1,1
HD011922,2026-05-21 12:30:47.780234,2026-05-21 16:23:12.753713,RH,Active Directory,Compte verrouillé,Faible,TECH_02,Portail,3.87,Respecté,5,Thursday,12,5,1
HD011923,2025-07-01 04:49:46.718998,2025-07-01 07:05:06.867478,RH,Logiciel,Office,Moyenne,TECH_02,Portail,2.26,Respecté,5,Tuesday,4,7,1
HD011924,2026-05-19 22:47:30.197784,2026-05-20 08:10:21.463637,IT,Sécurité,Antivirus,Moyenne,TECH_05,Téléphone,9.38,Dépassé,3,Tuesday,22,5,0
HD011925,2025-05-07 03:45:27.756548,2025-05-07 06:45:47.130228,IT,Active Directory,Compte verrouillé,Haute,TECH_01,Email,3.01,Respecté,4,Wednesday,3,5,1
HD011926,2025-04-25 08:58:41.957158,2025-04-25 14:11:30.116578,Achats,Logiciel,Office,Moyenne,TECH_09,Email,5.21,Respecté,4,Friday,8,4,1
HD011927,2026-01-21 14:06:08.902437,2026-01-21 19:03:02.520805,Finance,Logiciel,ERP,Moyenne,TECH_04,Téléphone,4.95,Respecté,4,Wednesday,14,1,1
HD011928,2025-03-17 22:52:16.018030,2025-03-18 02:21:28.834600,Finance,Messagerie,Exchange,Haute,TECH_04,Portail,3.49,Respecté,4,Monday,22,3,1
HD011929,2025-10-14 02:17:58.419868,2025-10-14 04:16:59.786243,Juridique,Matériel,Imprimante,Faible,TECH_01,Téléphone,1.98,Respecté,4,Tuesday,2,10,1
HD011930,2025-10-04 02:48:03.909381,2025-10-04 04:33:51.447775,Direction,Active Directory,Mot de passe,Faible,TECH_10,Téléphone,1.76,Respecté,4,Saturday,2,10,1
HD011931,2025-07-14 13:05:46.595529,2025-07-14 18:48:10.759094,Finance,Messagerie,Outlook,Faible,TECH_05,Portail,5.71,Respecté,4,Monday,13,7,1
HD011932,2025-05-09 10:45:41.440722,2025-05-09 15:04:52.006535,Direction,Sécurité,Antivirus,Moyenne,TECH_08,Portail,4.32,Respecté,5,Friday,10,5,1
HD011933,2025-05-15 11:58:40.509417,2025-05-15 21:54:47.301422,IT,Réseau,WiFi,Haute,TECH_03,Téléphone,9.94,Dépassé,3,Thursday,11,5,0
HD011934,2025-01-04 00:18:28.054143,2025-01-04 03:33:58.864997,Direction,Active Directory,Mot de passe,Faible,TECH_07,Email,3.26,Respecté,5,Saturday,0,1,1
HD011935,2025-06-03 05:57:52.519701,2025-06-03 21:47:48.793082,Finance,Réseau,DNS,Faible,TECH_09,Email,15.83,Dépassé,1,Tuesday,5,6,0
HD011936,2025-06-18 04:45:13.307500,2025-06-18 21:34:52.727626,Finance,Réseau,DNS,Faible,TECH_05,Portail,16.83,Dépassé,1,Wednesday,4,6,0
HD011937,2025-06-03 23:21:18.756625,2025-06-04 02:16:42.284821,RH,Sécurité,Phishing,Faible,TECH_02,Portail,2.92,Respecté,4,Tuesday,23,6,1
HD011938,2026-04-09 14:59:40.960928,2026-04-09 22:59:26.872942,Achats,Messagerie,Outlook,Moyenne,TECH_01,Portail,8.0,Respecté,3,Thursday,14,4,1
HD011939,2025-06-01 14:42:56.770555,2025-06-02 01:49:03.902909,RH,Sécurité,Antivirus,Faible,TECH_07,Téléphone,11.1,Dépassé,2,Sunday,14,6,0
HD011940,2025-06-29 00:33:15.154550,2025-06-29 05:56:07.676698,RH,Matériel,Écran,Haute,TECH_08,Téléphone,5.38,Respecté,4,Sunday,0,6,1
HD011941,2026-02-07 00:40:14.051023,2026-02-07 07:10:36.405379,Finance,Réseau,DNS,Haute,TECH_10,Portail,6.51,Respecté,4,Saturday,0,2,1
HD011942,2025-03-22 00:23:32.101227,2025-03-22 07:19:41.419745,Direction,Sécurité,Antivirus,Faible,TECH_09,Portail,6.94,Respecté,3,Saturday,0,3,1
HD011943,2025-03-24 21:37:15.568147,2025-03-25 06:08:12.079832,Achats,Matériel,Écran,Moyenne,TECH_05,Portail,8.52,Dépassé,4,Monday,21,3,0
HD011944,2025-07-13 08:22:50.490306,2025-07-13 16:06:35.734287,Achats,Réseau,VPN,Faible,TECH_07,Email,7.73,Respecté,4,Sunday,8,7,1
HD011945,2025-08-23 01:06:01.170834,2025-08-23 09:19:56.166674,IT,Messagerie,Outlook,Moyenne,TECH_04,Téléphone,8.23,Dépassé,3,Saturday,1,8,0
HD011946,2026-04-24 10:04:09.091765,2026-04-24 20:34:44.287388,Achats,Réseau,WiFi,Haute,TECH_01,Email,10.51,Dépassé,3,Friday,10,4,0
HD011947,2025-04-06 22:07:23.625200,2025-04-06 23:27:02.585460,Finance,Active Directory,Compte verrouillé,Haute,TECH_06,Portail,1.33,Respecté,4,Sunday,22,4,1
HD011948,2025-04-02 06:48:55.395845,2025-04-02 13:16:55.183629,Direction,Réseau,WiFi,Moyenne,TECH_08,Portail,6.47,Respecté,3,Wednesday,6,4,1
HD011949,2025-11-12 13:20:51.219796,2025-11-12 18:58:35.513105,Finance,Réseau,DNS,Haute,TECH_07,Email,5.63,Respecté,4,Wednesday,13,11,1
HD011950,2026-03-04 09:22:08.551287,2026-03-04 13:41:54.377939,Direction,Messagerie,Outlook,Faible,TECH_03,Email,4.33,Respecté,5,Wednesday,9,3,1
HD011951,2025-03-14 12:58:26.810439,2025-03-14 17:44:11.228773,RH,Matériel,Imprimante,Moyenne,TECH_02,Téléphone,4.76,Respecté,5,Friday,12,3,1
HD011952,2026-03-07 23:49:53.394978,2026-03-08 09:30:13.489284,IT,Réseau,Switch,Critique,TECH_08,Email,9.67,Dépassé,3,Saturday,23,3,0
HD011953,2025-02-14 10:33:21.966933,2025-02-14 16:43:53.521601,RH,Réseau,DNS,Faible,TECH_09,Téléphone,6.18,Respecté,3,Friday,10,2,1
HD011954,2026-05-30 07:24:00.100407,2026-05-30 10:22:29.014688,IT,Active Directory,Compte verrouillé,Faible,TECH_06,Email,2.97,Respecté,4,Saturday,7,5,1
HD011955,2026-03-09 08:40:05.049065,2026-03-09 10:17:13.242201,Juridique,Active Directory,Mot de passe,Faible,TECH_09,Email,1.62,Respecté,5,Monday,8,3,1
HD011956,2026-02-12 04:11:20.673666,2026-02-13 00:13:54.649927,Production,Sécurité,Phishing,Haute,TECH_07,Portail,20.04,Dépassé,1,Thursday,4,2,0
HD011957,2025-09-16 05:06:15.538222,2025-09-16 19:35:36.405864,RH,Logiciel,ERP,Critique,TECH_09,Portail,14.49,Dépassé,2,Tuesday,5,9,0
HD011958,2025-10-13 11:55:35.465109,2025-10-13 20:28:39.698946,RH,Messagerie,Exchange,Moyenne,TECH_06,Portail,8.55,Dépassé,4,Monday,11,10,0
HD011959,2025-07-10 14:28:53.756872,2025-07-10 22:21:28.217606,RH,Matériel,Écran,Faible,TECH_01,Téléphone,7.88,Respecté,3,Thursday,14,7,1
HD011960,2025-01-19 12:52:38.528155,2025-01-19 15:06:12.370773,Production,Matériel,Écran,Moyenne,TECH_08,Téléphone,2.23,Respecté,4,Sunday,12,1,1
HD011961,2025-02-19 17:03:42.122730,2025-02-19 19:36:54.387821,Production,Active Directory,Mot de passe,Faible,TECH_08,Téléphone,2.55,Respecté,4,Wednesday,17,2,1
HD011962,2026-02-02 19:56:59.932079,2026-02-03 05:54:22.036351,Production,Sécurité,Phishing,Faible,TECH_05,Email,9.96,Dépassé,4,Monday,19,2,0
HD011963,2025-07-10 15:46:35.819585,2025-07-10 19:45:16.553093,RH,Messagerie,Exchange,Haute,TECH_01,Email,3.98,Respecté,4,Thursday,15,7,1
HD011964,2026-05-21 09:44:15.494597,2026-05-21 16:36:10.816586,Achats,Messagerie,Exchange,Faible,TECH_02,Téléphone,6.87,Respecté,4,Thursday,9,5,1
HD011965,2025-06-28 08:53:55.422140,2025-06-28 13:16:51.656849,Direction,Matériel,Écran,Faible,TECH_10,Portail,4.38,Respecté,5,Saturday,8,6,1
HD011966,2026-02-16 19:50:21.519846,2026-02-17 06:49:26.247330,Direction,Réseau,Switch,Faible,TECH_08,Email,10.98,Dépassé,2,Monday,19,2,0
HD011967,2025-01-22 04:32:05.566991,2025-01-22 05:40:55.722388,IT,Active Directory,Mot de passe,Faible,TECH_02,Email,1.15,Respecté,5,Wednesday,4,1,1
HD011968,2026-02-01 21:02:00.665915,2026-02-02 03:31:12.051861,Production,Réseau,WiFi,Moyenne,TECH_02,Téléphone,6.49,Respecté,4,Sunday,21,2,1
HD011969,2026-06-18 05:35:01.782970,2026-06-18 10:31:13.972762,Production,Messagerie,Outlook,Faible,TECH_07,Téléphone,4.94,Respecté,3,Thursday,5,6,1
HD011970,2026-02-10 08:09:54.596638,2026-02-10 11:18:14.414842,Achats,Messagerie,Outlook,Haute,TECH_04,Portail,3.14,Respecté,5,Tuesday,8,2,1
HD011971,2026-04-04 09:00:53.008409,2026-04-04 19:27:05.430702,RH,Sécurité,Antivirus,Haute,TECH_05,Email,10.44,Dépassé,4,Saturday,9,4,0
HD011972,2025-02-16 02:55:53.766338,2025-02-16 06:07:09.621457,IT,Logiciel,ERP,Moyenne,TECH_07,Téléphone,3.19,Respecté,4,Sunday,2,2,1
HD011973,2025-10-19 10:51:26.728626,2025-10-19 19:27:48.900073,Production,Logiciel,ERP,Critique,TECH_02,Téléphone,8.61,Dépassé,3,Sunday,10,10,0
HD011974,2025-07-20 14:58:28.365253,2025-07-20 20:11:59.794518,Production,Matériel,Imprimante,Faible,TECH_08,Email,5.23,Respecté,4,Sunday,14,7,1
HD011975,2025-09-09 15:39:55.319150,2025-09-09 19:06:26.053447,Production,Messagerie,Outlook,Moyenne,TECH_04,Email,3.44,Respecté,5,Tuesday,15,9,1
HD011976,2026-04-25 19:17:08.024114,2026-04-25 22:29:25.124288,Production,Matériel,Écran,Haute,TECH_08,Portail,3.2,Respecté,4,Saturday,19,4,1
HD011977,2025-12-08 13:04:13.385794,2025-12-08 14:44:00.021299,IT,Matériel,PC,Faible,TECH_09,Email,1.66,Respecté,5,Monday,13,12,1
HD011978,2025-12-28 05:28:11.382979,2025-12-28 11:03:26.493049,Direction,Logiciel,SAP,Moyenne,TECH_05,Téléphone,5.59,Respecté,4,Sunday,5,12,1
HD011979,2025-09-22 10:44:54.335912,2025-09-22 13:00:57.773579,Direction,Réseau,VPN,Moyenne,TECH_10,Portail,2.27,Respecté,5,Monday,10,9,1
HD011980,2025-08-06 17:11:23.621430,2025-08-06 20:32:46.830873,Production,Active Directory,Mot de passe,Moyenne,TECH_08,Portail,3.36,Respecté,4,Wednesday,17,8,1
HD011981,2025-08-07 05:03:32.996483,2025-08-07 10:43:08.373177,Direction,Matériel,PC,Haute,TECH_08,Portail,5.66,Respecté,4,Thursday,5,8,1
HD011982,2025-12-15 23:50:21.676822,2025-12-16 08:42:16.545549,RH,Réseau,DNS,Moyenne,TECH_05,Email,8.87,Dépassé,3,Monday,23,12,0
HD011983,2025-10-22 00:51:05.184651,2025-10-22 04:18:39.556022,RH,Messagerie,Outlook,Moyenne,TECH_03,Portail,3.46,Respecté,4,Wednesday,0,10,1
HD011984,2025-10-22 07:18:53.495558,2025-10-22 11:34:25.450937,Direction,Logiciel,SAP,Faible,TECH_09,Email,4.26,Respecté,4,Wednesday,7,10,1
HD011985,2025-07-21 23:15:33.669425,2025-07-22 06:07:56.289107,Finance,Matériel,Écran,Faible,TECH_08,Email,6.87,Respecté,4,Monday,23,7,1
HD011986,2026-01-15 10:40:36.050402,2026-01-16 11:48:21.963302,Finance,Sécurité,Phishing,Critique,TECH_02,Email,25.13,Dépassé,1,Thursday,10,1,0
HD011987,2025-01-07 09:46:49.602966,2025-01-08 08:13:20.679019,Production,Sécurité,Antivirus,Moyenne,TECH_01,Email,22.44,Dépassé,1,Tuesday,9,1,0
HD011988,2026-06-01 01:34:24.981208,2026-06-01 07:38:05.089819,IT,Logiciel,Office,Moyenne,TECH_02,Portail,6.06,Respecté,3,Monday,1,6,1
HD011989,2025-06-22 10:47:30.873916,2025-06-22 18:04:48.998262,Finance,Logiciel,SAP,Moyenne,TECH_02,Email,7.29,Respecté,4,Sunday,10,6,1
HD011990,2026-05-18 02:41:26.677086,2026-05-18 10:06:03.407183,Finance,Réseau,DNS,Haute,TECH_02,Portail,7.41,Respecté,4,Monday,2,5,1
HD011991,2026-04-24 18:24:33.852433,2026-04-25 08:27:47.384738,Direction,Sécurité,Antivirus,Haute,TECH_09,Téléphone,14.05,Dépassé,1,Friday,18,4,0
HD011992,2025-01-20 13:31:05.063783,2025-01-20 15:53:41.069289,Direction,Messagerie,Exchange,Faible,TECH_09,Portail,2.38,Respecté,4,Monday,13,1,1
HD011993,2026-02-19 19:31:25.697369,2026-02-20 00:47:46.362740,Direction,Logiciel,ERP,Haute,TECH_10,Email,5.27,Respecté,5,Thursday,19,2,1
HD011994,2026-05-21 07:31:45.143123,2026-05-21 12:26:53.868807,Juridique,Matériel,PC,Moyenne,TECH_03,Email,4.92,Respecté,4,Thursday,7,5,1
HD011995,2025-04-08 05:11:01.048465,2025-04-08 20:50:04.423386,Juridique,Sécurité,Antivirus,Moyenne,TECH_03,Portail,15.65,Dépassé,2,Tuesday,5,4,0
HD011996,2026-03-15 05:17:06.794595,2026-03-15 16:54:47.789274,Achats,Sécurité,Phishing,Faible,TECH_05,Email,11.63,Dépassé,3,Sunday,5,3,0
HD011997,2026-06-23 14:45:02.712904,2026-06-24 03:58:24.454529,Direction,Sécurité,Antivirus,Faible,TECH_07,Téléphone,13.22,Dépassé,3,Tuesday,14,6,0
HD011998,2026-01-09 16:35:38.114816,2026-01-09 23:59:45.361823,Direction,Matériel,Écran,Faible,TECH_06,Portail,7.4,Respecté,4,Friday,16,1,1
HD011999,2026-03-12 23:22:54.647902,2026-03-13 02:23:31.436904,Finance,Matériel,Écran,Haute,TECH_10,Email,3.01,Respecté,4,Thursday,23,3,1
HD012000,2025-06-11 06:23:44.593653,2025-06-11 11:37:24.435287,Finance,Logiciel,ERP,Moyenne,TECH_09,Téléphone,5.23,Respecté,3,Wednesday,6,6,1
HD012001,2026-05-20 20:05:19.160015,2026-05-20 23:22:48.061959,Achats,Active Directory,Mot de passe,Moyenne,TECH_02,Portail,3.29,Respecté,4,Wednesday,20,5,1
HD012002,2025-10-14 08:22:55.452410,2025-10-14 15:38:35.845338,Production,Active Directory,Compte verrouillé,Critique,TECH_06,Téléphone,7.26,Respecté,4,Tuesday,8,10,1
HD012003,2026-03-10 21:16:39.201163,2026-03-11 05:30:25.917772,Direction,Réseau,Switch,Faible,TECH_02,Portail,8.23,Dépassé,4,Tuesday,21,3,0
HD012004,2025-11-08 07:30:22.192840,2025-11-08 10:42:54.575184,Achats,Matériel,Imprimante,Moyenne,TECH_02,Portail,3.21,Respecté,5,Saturday,7,11,1
HD012005,2025-05-25 22:21:43.626679,2025-05-26 12:22:30.796338,RH,Réseau,VPN,Faible,TECH_06,Email,14.01,Dépassé,2,Sunday,22,5,0
HD012006,2026-06-03 03:49:36.530839,2026-06-03 11:43:55.548030,RH,Messagerie,Exchange,Faible,TECH_04,Portail,7.91,Respecté,4,Wednesday,3,6,1
HD012007,2026-06-14 18:19:20.192888,2026-06-15 07:04:49.135274,Direction,Sécurité,Phishing,Moyenne,TECH_04,Portail,12.76,Dépassé,3,Sunday,18,6,0
HD012008,2026-03-27 18:46:55.819688,2026-03-27 23:19:48.101535,RH,Active Directory,Compte verrouillé,Moyenne,TECH_03,Portail,4.55,Respecté,4,Friday,18,3,1
HD012009,2026-05-31 19:09:03.343805,2026-06-01 13:31:35.763653,IT,Sécurité,Antivirus,Faible,TECH_07,Email,18.38,Dépassé,2,Sunday,19,5,0
HD012010,2025-01-30 17:07:08.727660,2025-01-31 04:27:37.873281,RH,Réseau,Switch,Faible,TECH_07,Email,11.34,Dépassé,3,Thursday,17,1,0
HD012011,2025-04-26 12:42:45.413078,2025-04-26 17:24:09.560390,Juridique,Matériel,Imprimante,Haute,TECH_06,Email,4.69,Respecté,4,Saturday,12,4,1
HD012012,2025-08-20 13:28:00.986302,2025-08-21 01:56:11.945057,Finance,Réseau,VPN,Haute,TECH_02,Portail,12.47,Dépassé,2,Wednesday,13,8,0
HD012013,2026-06-05 19:04:38.584780,2026-06-06 05:03:14.870471,Direction,Sécurité,Phishing,Faible,TECH_05,Portail,9.98,Dépassé,3,Friday,19,6,0
HD012014,2025-07-20 21:34:20.597994,2025-07-21 10:46:16.091067,Achats,Réseau,VPN,Moyenne,TECH_04,Email,13.2,Dépassé,2,Sunday,21,7,0
HD012015,2025-05-01 21:19:46.326971,2025-05-02 09:06:28.133866,Direction,Réseau,Switch,Faible,TECH_01,Email,11.78,Dépassé,1,Thursday,21,5,0
HD012016,2025-04-01 15:10:18.893790,2025-04-02 02:16:58.293834,RH,Sécurité,Antivirus,Faible,TECH_09,Portail,11.11,Dépassé,2,Tuesday,15,4,0
HD012017,2025-07-22 05:57:06.188227,2025-07-22 15:26:03.844218,Juridique,Sécurité,Phishing,Moyenne,TECH_07,Téléphone,9.48,Dépassé,3,Tuesday,5,7,0
HD012018,2025-04-03 19:48:59.530276,2025-04-04 00:01:10.642969,IT,Messagerie,Outlook,Faible,TECH_07,Portail,4.2,Respecté,4,Thursday,19,4,1
HD012019,2025-04-19 21:32:15.675333,2025-04-20 01:11:36.407477,Production,Messagerie,Outlook,Faible,TECH_10,Portail,3.66,Respecté,4,Saturday,21,4,1
HD012020,2026-04-14 10:01:46.037661,2026-04-14 12:38:59.073317,Achats,Active Directory,Compte verrouillé,Faible,TECH_08,Email,2.62,Respecté,4,Tuesday,10,4,1
HD012021,2025-07-13 07:01:38.505305,2025-07-13 09:22:49.397282,RH,Active Directory,Mot de passe,Moyenne,TECH_07,Email,2.35,Respecté,4,Sunday,7,7,1
HD012022,2025-04-23 00:49:30.345900,2025-04-23 05:03:27.835398,RH,Active Directory,Mot de passe,Faible,TECH_05,Email,4.23,Respecté,4,Wednesday,0,4,1
HD012023,2026-05-08 21:27:00.010075,2026-05-09 06:36:02.861819,Achats,Messagerie,Exchange,Faible,TECH_08,Téléphone,9.15,Dépassé,3,Friday,21,5,0
HD012024,2026-02-14 20:41:14.695000,2026-02-15 07:52:06.406077,RH,Sécurité,Antivirus,Moyenne,TECH_04,Email,11.18,Dépassé,3,Saturday,20,2,0
HD012025,2026-06-07 23:39:19.447115,2026-06-08 02:05:52.552160,RH,Active Directory,Compte verrouillé,Moyenne,TECH_04,Téléphone,2.44,Respecté,4,Sunday,23,6,1
HD012026,2025-08-04 23:43:17.053800,2025-08-06 00:25:53.665434,Juridique,Sécurité,Antivirus,Moyenne,TECH_04,Portail,24.71,Dépassé,1,Monday,23,8,0
HD012027,2026-04-05 06:25:41.166871,2026-04-05 15:02:10.518131,Juridique,Réseau,WiFi,Moyenne,TECH_03,Téléphone,8.61,Dépassé,4,Sunday,6,4,0
HD012028,2025-02-13 08:09:34.909770,2025-02-13 11:01:41.536319,Juridique,Matériel,Imprimante,Moyenne,TECH_03,Portail,2.87,Respecté,5,Thursday,8,2,1
HD012029,2025-06-20 15:07:06.895000,2025-06-20 18:48:07.435195,Production,Messagerie,Exchange,Faible,TECH_02,Portail,3.68,Respecté,4,Friday,15,6,1
HD012030,2025-03-31 09:25:34.274096,2025-03-31 19:07:26.181082,Finance,Logiciel,ERP,Moyenne,TECH_02,Portail,9.7,Dépassé,2,Monday,9,3,0
HD012031,2025-07-30 04:28:36.347773,2025-07-30 18:38:47.601604,IT,Réseau,VPN,Moyenne,TECH_05,Portail,14.17,Dépassé,3,Wednesday,4,7,0
HD012032,2026-04-25 04:27:20.027973,2026-04-25 07:58:11.591503,IT,Réseau,DNS,Faible,TECH_06,Portail,3.51,Respecté,5,Saturday,4,4,1
HD012033,2026-05-20 13:48:40.753056,2026-05-20 15:34:33.958775,Achats,Matériel,Écran,Faible,TECH_01,Téléphone,1.76,Respecté,4,Wednesday,13,5,1
HD012034,2026-05-01 07:21:57.221807,2026-05-01 16:24:43.989868,Production,Réseau,WiFi,Faible,TECH_01,Portail,9.05,Dépassé,3,Friday,7,5,0
HD012035,2025-05-10 12:07:25.684851,2025-05-10 19:03:51.521681,Achats,Messagerie,Outlook,Moyenne,TECH_02,Portail,6.94,Respecté,4,Saturday,12,5,1
HD012036,2025-05-16 08:00:44.962312,2025-05-16 16:42:38.016426,Achats,Réseau,DNS,Moyenne,TECH_02,Portail,8.7,Dépassé,4,Friday,8,5,0
HD012037,2026-01-24 05:00:59.366446,2026-01-24 16:36:30.413972,Production,Réseau,Switch,Faible,TECH_04,Portail,11.59,Dépassé,2,Saturday,5,1,0
HD012038,2025-04-08 19:16:08.777546,2025-04-09 09:46:23.744839,RH,Réseau,Switch,Faible,TECH_02,Email,14.5,Dépassé,3,Tuesday,19,4,0
HD012039,2025-10-09 03:13:39.795785,2025-10-09 07:16:20.226837,Finance,Active Directory,Compte verrouillé,Faible,TECH_01,Email,4.04,Respecté,5,Thursday,3,10,1
HD012040,2025-12-14 10:09:02.058405,2025-12-14 14:25:23.652144,Achats,Active Directory,Mot de passe,Faible,TECH_05,Téléphone,4.27,Respecté,4,Sunday,10,12,1
HD012041,2025-02-20 00:23:26.020212,2025-02-20 02:04:32.832662,Achats,Active Directory,Compte verrouillé,Moyenne,TECH_04,Téléphone,1.69,Respecté,5,Thursday,0,2,1
HD012042,2025-05-06 05:13:11.249841,2025-05-06 10:13:50.638002,Finance,Logiciel,ERP,Faible,TECH_02,Portail,5.01,Respecté,4,Tuesday,5,5,1
HD012043,2026-05-04 00:35:09.160187,2026-05-04 12:54:17.720337,Direction,Réseau,Switch,Faible,TECH_09,Téléphone,12.32,Dépassé,3,Monday,0,5,0
HD012044,2025-09-26 13:39:30.697574,2025-09-26 20:37:50.120645,Production,Réseau,VPN,Faible,TECH_05,Téléphone,6.97,Respecté,5,Friday,13,9,1
HD012045,2026-01-06 10:00:35.830197,2026-01-06 15:59:32.038354,Achats,Logiciel,SAP,Faible,TECH_06,Téléphone,5.98,Respecté,4,Tuesday,10,1,1
HD012046,2026-05-10 15:50:14.176816,2026-05-10 22:06:16.796277,Direction,Messagerie,Outlook,Moyenne,TECH_05,Portail,6.27,Respecté,4,Sunday,15,5,1
HD012047,2025-08-09 02:55:55.889534,2025-08-09 09:25:26.552320,Finance,Messagerie,Exchange,Faible,TECH_01,Portail,6.49,Respecté,4,Saturday,2,8,1
HD012048,2025-06-11 08:23:30.970546,2025-06-11 22:39:37.057966,Direction,Réseau,WiFi,Faible,TECH_07,Email,14.27,Dépassé,1,Wednesday,8,6,0
HD012049,2025-11-09 06:02:25.934284,2025-11-09 07:22:17.948769,Finance,Logiciel,ERP,Faible,TECH_03,Téléphone,1.33,Respecté,4,Sunday,6,11,1
HD012050,2025-08-11 05:30:20.740967,2025-08-11 08:06:43.827522,IT,Logiciel,SAP,Faible,TECH_08,Email,2.61,Respecté,3,Monday,5,8,1
HD012051,2025-01-17 08:19:02.630407,2025-01-17 15:35:15.692114,Juridique,Messagerie,Outlook,Moyenne,TECH_05,Email,7.27,Respecté,4,Friday,8,1,1
